id;Fecha;Ruta;Operadora;Proposito_del_Vuelo;Tipo_de_Aeronave;N_Registro;Total_abordo;Pasajeros_Abordo;Tripulacion_Abordo;N_Fallecidos;Pasajeros_Fallecidos;Tripulacion_Fallecida;Fallecidos_en_Tierra;año
1439;1954-01-10;Off Elba, Italy;British Overseas Airways;Rome - London;de Havilland DH106 Comet 1;G-ALYP;35;29;6;35;29;6;0;1954
1440;1954-01-11;Manizales, Colombia;AVIANCA;Medellin  - Armenia;Douglas DC-3;HK-160;21;18;3;21;18;3;0;1954
1441;1954-01-12;Prague, Czech Republic;Czech Airlines;Prague - Ostrava;Douglas C-47 Skytrain (DC-3);OK-WDS;18;14;4;13;9;4;0;1954
1443;1954-01-14;Rome, Italy;Philippine Air Lines;Beirut, Lebanon - Rome, Italy;Douglas DC-6;PI-C294;16;9;7;16;9;7;0;1954
1444;1954-01-20;Kansas City, Missouri;Zantop Air Transport;Jackson  - Kansas City;Douglas DC-3A;N49551;3;0;3;3;0;3;0;1954
1445;1954-02-01;Off Hokkaido, Japan;Military - U.S. Air Force;Misawa - Chitose;Curtiss-Wright C46D-CU;44-78027A;35;30;5;35;30;5;0;1954
1446;1954-02-05;Susitna Valley, Alaska;Military - U.S. Air Force;Ladd AFB - Elemndorf AFB;Douglas C-47;5895;16;0;16;10;0;10;0;1954
1447;1954-02-12;Off Gozo, Malta;Military - Royal Air Force;Military exercise;Avro Shackleton MR-2;WL794;10;0;10;10;0;10;0;1954
1448;1954-02-25;New Delhi, India;Indian Airlines;Test flight;Douglas DC-3;VT-ATU;3;0;3;3;0;3;0;1954
1449;1954-02-26;Wright, Wyoming;Western Airlines;Salt Lake City - Cedar City - Rapid City;Convair CV-240;N8407H;9;6;3;9;6;3;0;1954
1450;1954-03-04;Near St. Etienne de Tinee, France;Military - U.S. Air Force;Tripoli, Libya - Hahn, W Germany;Douglas C-47A-DL;42-24096A;20;18;2;20;18;2;0;1954
1452;1954-03-13;Kallang Airport, Singapore;British Overseas Airways;Australia - London;Lockheed 749A-79-33 Constellation;G-ALAM;40;31;9;33;31;2;0;1954
1453;1954-03-14;Off Mackay, Australia;Queensland Airlines;Mackay - Rockhampton;Douglas C-47A;VH-BBV;2;0;2;2;0;2;0;1954
1454;1954-03-19;Near Lothian, Maryland;Military - U.S. Air Force;Oklahoma - Long Island, NY;Fairchild C-110F;51-7993;18;12;6;18;12;6;0;1954
1455;1954-03-26;Monterrey, Mexico;Aeronaves de Mexico;Mazatlan - Monterey;Douglas DC-3;XA-GUN;18;15;3;18;15;3;0;1954
1456;1954-04-03;Kabassaak, Turkey;Devlet Hava Yollari;Adana - Istanbul;Douglas DC-3;TC-ARK;25;20;5;25;20;5;0;1954
1458;1954-04-08;Off Stromboli, Italy;South African Airways, leased from British Overseas Airways;Rome - Cairo;de Havilland DH106 Comet 1;G-ALYY;21;14;7;21;14;7;0;1954
1459;1954-04-08;Moose Jaw, SK, Canada;Trans Canada Air Lines / RCAF;Montreal - Vancouver;Canadair C-4-1 Northstar / Harvard Mark II;CF-TFW/RCAF3309;36;31;5;36;31;5;1;1954
1460;1954-04-13;Batuco, Chile;LAN;Santiago - Iquique;Douglas DC-3;956;14;9;5;14;9;5;0;1954
1462;1954-04-23;Sierra del Vilgo, Argentina;Aerolineas Argentinas;Mendoza - Cordoba;Douglas DC-3;LV-ACX;25;21;4;25;21;4;0;1954
1464;1954-05-22;Paraparaumu, New Zealand;New Zealand National Airways;Churchchrist - Paraparaumu;Douglas DC-3;ZK-AQT;28;26;2;3;3;0;0;1954
1465;1954-05-31;Cipo Mountain, Brazil;Transportes Aereos Nacionales;Governador Valadares - Belo Horizonte;Douglas DC-3;PP-ANO;19;16;3;19;16;3;0;1954
1466;1954-06-03;Near Maribor, Slovenia;Sabena;Blackbushe, UK - Beogard, Serbia;Douglas C-47A;OO-CBY;4;0;4;1;0;1;0;1954
1467;1954-06-04;Sao Paulo, Brazil;Varig;Sao Paulo - Porto Alegre;Curtiss C-46A;PP-VBZ;3;0;3;3;0;3;0;1954
1468;1954-06-08;Da Nang, Vietnam;Soc. de Tr. Aériens d'Extrême Orient;Tourane - Saigon;Douglas C-47-DL;F-BCCL;4;2;2;4;2;2;0;1954
1469;1954-06-19;Off Folkestone, England;Swissair;Geneva - London;Convair CV-240-4;HB-IRW;9;5;4;3;3;0;0;1954
1471;1954-07-23;Off Hainan Island, China;Cathay Pacific Airways;Singapore - Hong Kong - Bangkok;Douglas DC-4;VR-HEU;18;12;6;10;8;2;0;1954
1472;1954-08-08;Near McGrath, Alaska;Alaska Airlines;McGrath - Colorado Creek;Douglas DC-2;N91008;2;0;2;2;0;2;0;1954
1473;1954-08-09;Terceira Island, Azores, Portugal;AVIANCA;Lajes, Azores - Bermuda;Lockheed 749A-79 Constellation;HK-163;30;21;9;30;21;9;0;1954
1474;1954-08-12;Vietnam;Autrex;Saigon - Hanoi;Douglas DC-3;F-BSGS;3;0;3;3;0;3;0;1954
1475;1954-08-16;Near Pakse, Laos;Air Vietnam (South Vietnam);Red River delta - Saigon;Bristol 170 Freighter 21E;F-VNAI;55;51;4;47;46;1;0;1954
1476;1954-08-22;Near Mason City, Iowa;Braniff Airlines;Memphis - Minneapolis;Douglas DC-3;N61451;19;16;3;12;10;2;0;1954
1477;1954-08-23;Off IJuuiden, North Sea;KLM Royal Dutch Airlines;Shannon - Amsterdam;Douglas DC-6B;PH-DFO;21;12;9;21;12;9;0;1954
1478;1954-08-26;Sakhalin Oblast, Russia;Aeroflot;Khabarovsk - Yuzhno-Sakhalinsk;Lisunov LI-2;CCCP-L4679;27;22;5;26;21;5;1;1954
1479;1954-08-27;Near Rapid City, South Dekota;Military - U.S. Air Force;Training;Convair RB-36H;51-13722;27;23;4;26;23;3;0;1954
1480;1954-09-05;Foynes, Ireland;KLM Royal Dutch Airlines;Amsterdam - Shannon - New York;Lockheed 1049C-55-81 S Constellation;PH-LKY;56;46;10;28;25;3;0;1954
1481;1954-09-12;Off Rio de Janeiro, Brazil;Cruzeiro;Sao Paulo - Rio de Janeiro;Douglas DC-3;PP-CDJ;26;22;4;6;6;0;0;1954
1482;1954-09-15;Cairo, Egypt;Misrair;Test;Vickers 634 Viking;SU-AFO;4;0;4;3;0;3;0;1954
1483;1954-09-27;Novosibirsk, Russia;Aeroflot;Krasnoyarsk - Novosibirsk;Ilyushin IL-12;CCCP-L1365;29;24;5;29;24;5;0;1954
1484;1954-10-24;Near Nice, Italy;Military - U.S. Air Force;Rome - Lyons;Douglas C-47A-DL;43-16044;21;18;3;21;18;3;0;1954
1485;1954-10-28;Krasnoyarsk Territory, Russia;Aeroflot;Krasnoyarsk - Irkutsk;Ilyushin IL -12;CCCP-L1789;16;13;3;16;13;3;0;1954
1486;1954-10-30;Off Ocean City, Maryland;Military - U.S. Navy;Patuxent River NAS - Kenitra, Morocco;Lockheed R7V-1;128441;42;21;21;42;21;21;0;1954
1487;1954-10-31;Mangalore, Australia;TAA;Training;Vickers 720 Viscount;VH-TVA;8;0;8;3;0;3;0;1954
1488;1954-11-16;Jirishanga,Cerro de Pasco, Peru;TAM (Brazil);Pucallpa - Lima;Douglas DC-3;FAP-403;24;21;3;24;21;3;0;1954
1489;1954-11-30;Berlin, New Hampshire;Northeast Airlines;Boston - Concord - Laconia - Berlin, NH;Douglas DC-3;N17891;7;3;4;2;0;2;0;1954
1490;1954-12-04;Near Luang Pragang, Laos;Air Laos;Luang Prabang - Nam Tha;Douglas DC-3;F-BEIA;29;25;4;29;25;4;0;1954
1491;1954-12-12;Bratislava, Slovakia;Ceskoslovenské Aerolinie;Prague - Brno - Bratislava;Douglas C-47A;OK-WDK;4;0;4;4;0;4;0;1954
1492;1954-12-18;New York, New York;Linee Aeree Italiane;Rome - New York City;Douglas DC-6B;I-LINE;32;22;10;26;16;10;0;1954
1493;1954-12-18;Near Bolivar, Venezuela;Linea Aeropostal Venezolana;Bolivar - Tumeremo;Douglas C-47A;YV-C-AMP;2;0;2;2;0;2;0;1954
1494;1954-12-22;Pittsburgh, Pennsylvania;Johnson Flying Service;Newark - Pittsburgh - Colorado Springs;Douglas DC-3;N24320;28;23;5;10;9;1;0;1954
1495;1954-12-25;Prestwick, Ayrshire, Scotland;British Overseas Airways;London - Prestwick - Shannon - Gander - New York;Boeing B377-10-28 Stratocruiser;G-ALSA;36;25;11;28;24;4;0;1954
1499;1955-01-12;Greater Cincinnati Airport, Covington, Kentucky;Trans World Airlines / Castleton Inc.;Cincinnati - Cleveland;Martin 202A / DC-3;N93211/N999B;15;10;5;15;10;5;0;1955
1500;1955-01-15;London, Ontario, Canada;Ontario Hydro;Windsor - Toronto;Grumman G-73 Mallard;CF-GEU;5;3;2;1;1;0;0;1955
1501;1955-01-19;Des Moines, Iowa;United Air Lines;Newark - Des Moines - Lincoln;Convair CV-340;N73154;39;36;3;0;0;0;0;1955
1502;1955-01-31;Lapadrera, Colombia;Interamericana de Aviacion;Bogota - Villavicencio - Mitu - La Pedrera;Consolidated PBY-5 Catalina;HK-1000E;5;4;1;5;4;1;0;1955
1503;1955-02-02;Nagpur, India;Indian Airlines;Nagpur - Delhi;Douglas DC-3;VT-CVB;10;6;4;10;6;4;0;1955
1504;1955-02-05;Near Calabar, Nigeria;West African Airways;Enugu - Calabar;Bristol 170 Freighter 21E;VR-NAD;13;9;4;13;9;4;0;1955
1505;1955-02-13;Abruzzio Mountains, Italy;Sabena;Brussels - Rome;Douglas DC-6;OO-SDB;29;21;8;29;21;8;0;1955
1506;1955-02-19;Albuquerque, New Mexico;Trans World Airlines;Albuquerque - Sante Fe;Martin 404;N40416;16;13;3;16;13;3;0;1955
1507;1955-02-23;Salisbury,  Zimbabwe;Central African Airways;Salisbury - Lusaka;Douglas DC-3;VP-YKO;26;21;5;1;0;1;0;1955
1511;1955-03-08;Mascota, Mexico;Mexicana;Puerto Vallarta - Talpa de Allende - Mascota - Guadalajara;Douglas DC-3;XA-DIK;26;23;3;26;23;3;0;1955
1512;1955-03-09;Trujillo, Colombia;AVIANCA;Condoto - Cali;Douglas C-47A;HK-328;8;5;3;8;5;3;0;1955
1513;1955-03-20;Springfield, Missouri;American Airlines;Newark - Chicago - St. Louis - Springfield - Tulsa;Convair CV-240-0;N94234;35;32;3;13;11;2;0;1955
1514;1955-03-22;Oahu, Hawaii;Military - U.S. Navy;Tokyo - Hickam - Travis;Douglas R6D-1 (C-118B);131612;66;57;9;66;57;9;0;1955
1515;1955-03-26;Off the Oregon coast;Pan American World Airways;Portland - Honolulu;Boeing 377 Stratocruiser 10-26;N1032V;23;15;8;4;2;2;0;1955
1516;1955-04-02;Off Pensacola, Florida;Aaxico Airlines;Mobile, AL - Macon, GA;Curtiss C-46A;N51424;2;0;2;2;0;2;0;1955
1517;1955-04-04;Islip, New York;United Air Lines;Training;Douglas DC-6;N37512;3;0;3;3;0;3;0;1955
1518;1955-04-11;Off Great Natuna Island, Sarawak;Air India;Hong Kong - Jakarta;Lockheed 749A Constellation;VT-DEP;19;11;8;19;11;8;0;1955
1519;1955-04-18;Kupe Mountains, Cameroons;Union des Transportes Aeriens;Yaounde - Douala;de Havilland DH-114 Heron 1B;F-BGOI;14;10;4;12;9;3;0;1955
1520;1955-05-18;Mt. Kilimanjaro, Kenya;East African Airways;Dar-es-Salaam - Nairobi;Douglas DC-3;VP-KKH;20;16;4;20;16;4;0;1955
1521;1955-05-21;Off Barcelona, Venezuela;Linea Aeropostal Venezolana;Caracas - Barcelona;Douglas C-47-DL;YV-C-ALU;16;13;3;4;4;0;0;1955
1523;1955-06-03;Fort Lamy, Cameroon;Union Aéromaritime de Transport;Douala - Fort Lamy;Douglas C-54A;F-BFVT;3;0;3;3;0;3;0;1955
1524;1955-06-16;Near Asuncion, Paraguay;Panair do Brasil;Sao Paulo - Asuncion;Lockheed 049-46-21 Constellation;PP-PDJ;24;14;10;16;9;7;0;1955
1525;1955-06-18;Leon, Mexico;Tigres Voladores;Leon - Mexico City;Curtiss C-46;XA-LID;39;36;3;18;18;0;0;1955
1526;1955-07-14;Oaxaca, Mexico;Lineas Areas Unidas;Acapulco - Oaxaca;Douglas DC-2-243;XA-DOB;22;19;3;22;19;3;0;1955
1527;1955-07-17;Chicago, Illinois;Braniff Airlines;Kansas City, MO - Chicago;Convair CV-340-32;N3422;43;40;3;22;20;2;0;1955
1528;1955-07-27;Near Petrich, Bulgaria;El Al;London - Paris - Vienna - Tel Aviv;Lockheed 049 Constellation;4X-AKC;58;51;7;58;51;7;0;1955
1529;1955-08-04;Fort Leonard Wood, Missouri;American Airlines;Springfield, IL - St. Louis, MO;Convair CV-240-0;N94221;30;27;3;30;27;3;0;1955
1530;1955-08-05;Near Voronezh, Russia;Aeroflot;Starllingrad - Moscow.;Aeroflot;L5057;25;20;5;25;20;5;0;1955
1531;1955-08-11;Near Edelweiler, West Germany;Military - U.S. Air Force / Military - U.S. Air Force;Dreux - Stuttgart;Fairchild C119G / Fairchild C119G;53-3222/53-7841;67;57;10;67;57;10;0;1955
1532;1955-08-26;Caparao Mountain, Brazil;Cruzeiro;Rio de Janeiro - Caravelas;Douglas DC-3;PP-CBY;13;9;4;13;9;4;0;1955
1534;1955-09-02;Lanywa, Burma (Myanmar);Union of Burma Airways;Meiktila - Lanywa;Douglas DC-3;XY-ACQ;12;9;3;12;9;3;0;1955
1535;1955-09-08;Burbank, California;Currey Air Transport;Burbank - Oakland;Douglas DC-3;N74663;33;30;3;2;0;2;1;1955
1536;1955-09-10;Near Banyo, Cameroon;Societe France Hydro;Lac Lérè - Douala;Latecoere 631 (flying boat);F-BDRE;16;8;8;16;8;8;0;1955
1537;1955-09-17;Near Thorhild, Alberta, Canada;Pacific Western Airlines;Edmonton - Yellowknife;Bristol 170 Freighter 31;CF-GBT;6;4;2;2;1;1;0;1955
1538;1955-09-22;Idris, Libya;British Overseas Airways;Rome - Tripoli;Canadair C-4 Argonaut;G-ALHL;47;40;7;15;13;2;0;1955
1539;1955-09-24;Pacific Ocean (1,000 miles west of Honolulu, HI);Flying Tiger Line;Wake Island - Honolulu;Douglas C-54A;N90433;5;0;5;3;0;3;0;1955
1540;1955-09-29;Yellowknife, Northwest Territory, Canada;Associated Airways;Shepard Bay -Yellowknife;Avro 685 York C-1;CF-HMV;2;0;2;1;0;1;0;1955
1541;1955-10-02;Pico Oiriruma-Vinac, Peru;Faucett;Lima - Cuzco;Douglas C54A;OB-PAZ-228;35;31;4;19;15;4;0;1955
1542;1955-10-06;Near Centennial, Wyoming;United Air Lines;Denver - Salt Lake City - San Francisco;Douglas DC-4;N30062;66;63;3;66;63;3;0;1955
1543;1955-10-10;Near Vienna, Austria;JAT Yugoslav Airlines;Beograd - Wien;Convair CV-340-58;YU-ADC;29;25;4;7;6;1;0;1955
1544;1955-11-01;Longmont, Colorado;United Air Lines;Denver - Portland;Douglas DC-6B;N37559;44;39;5;44;39;5;0;1955
1545;1955-11-17;Near Las Vegas, Nevada;Military - U.S. Air Force;Burbank - Groom Dry Lake;Douglas MC-54M;44-9068;14;10;4;14;10;4;0;1955
1546;1955-11-17;Seattle, Washingon;Peninsular;Seattle - Newark;Douglas C-54;N88852;74;70;4;28;27;1;0;1955
1547;1955-11-20;Iwo Jima, Japan;Military - US Air Force;Iwo Jima AFB - Tachikawa AFB;Douglas C124-DL Globemaster II;51-0149;11;2;9;10;2;8;0;1955
1549;1955-12-01;Belem, Brazil;Cruzeiro;Belem - Barreiras;Douglas DC-3;PP-CCC;6;4;2;6;4;2;0;1955
1550;1955-12-09;Khabarovsk Territory, Russia;Aeroflot;Yuzhno-Sakhalinsk - Khabarovsk;Li-2;CCCP-L4993;21;16;5;21;16;5;0;1955
1551;1955-12-17;Hollywood, South Carolina;Riddle Airlines;New York - Miami;Curtiss C-46A;N9904F;2;0;2;2;0;2;0;1955
1553;1955-12-21;Jacksonville, Florida;Eastern Air Lines;Miami - Jacksonville - Boston;Lockheed 749C-79-12 Constellation;N112A;17;12;5;17;12;5;0;1955
1554;1956-01-12;Frederick Henry Bay,  Australia;Ansett ANA;Melbourne - Hobart;Douglas C-47;VH-BZA;2;0;2;1;0;1;0;1956
1555;1956-01-17;Oreway, Newfoundland, Canada;Quebecair;Knob Lake - Oreway;Douglas DC-3;CF-GVZ;18;15;3;4;1;3;0;1956
1556;1956-01-18;Torysa, Czechoslovakia;Ceskoslovenske Aerolinie;Bratislava - Kosice;Douglas DC-3;OK-WDZ;26;23;3;22;19;3;0;1956
1557;1956-01-28;Lyon, France;Air France;Nice - Marseille - Lyon - Paris;Douglas C-47;F-BCYK;3;0;3;3;0;3;0;1956
1558;1956-02-13;Frobisher Bay, Canada;Maritime Central Airways;Frobisher Bay, Baffin Island - Fort Chimo, Quebec;Bristol 170 Freighter 31;CF-FZU;2;0;2;2;0;2;0;1956
1559;1956-02-14;Near Fort Chimo, Quebec, Canada;Spartan Air Services;Frobisher Bay, Baffin Island - Fort Chimo, Quebec;Douglas C-47-DL;CF-BZH;3;0;3;2;0;2;0;1956
1560;1956-02-17;Near Niles, California;Military - U.S. Marine Corps;El Toro MAS - Alameda NAS;Douglas R5D2;39116;40;35;5;40;35;5;0;1956
1561;1956-02-18;Near Zurrieg, Malta;Scottish Airlines;Luqa -Stansted;Avro 685 York C-1;G-ANSY;50;45;5;50;45;5;0;1956
1562;1956-02-20;Near Cairo, Egypt;Transport Aerien Intercontinentaux (France);Karachi - Bahrain - Cairo - Paris;Douglas DC-6B;F-BGOD;64;55;9;52;49;3;0;1956
1563;1956-02-24;Near Aleppo, Syria;Syrian Airways;Aleppo - Damascus;Douglas DC-3;YK-AAE;19;16;3;19;16;3;0;1956
1564;1956-02-25;Jalkot, Pakistan;Pakistan International Airlines;Gilgit  - Islamabad;Douglas C-47B;AP-ACZ;3;0;3;3;0;3;0;1956
1565;1956-03-21;Tezpur, India;Indian Airlines;Gaughail - Tezpur;Douglas DC-3;VT-CGN;21;18;3;2;2;0;0;1956
1566;1956-03-28;Largs, England;Starways;Liverpool - Glasgow;Douglas C-47B;G-AMRB;3;0;3;1;0;1;0;1956
1567;1956-03-31;Indapur, India;National Air Operators;Asansol - Bagdogra;Douglas C-47A;VT-DCM;3;0;3;3;0;3;0;1956
1568;1956-03-31;Korat ,Thailand;Military - Royal Thai Air Force;Korat AFB - Bangkok;Douglas C-47A;L2-14/96;19;17;2;19;17;2;0;1956
1569;1956-04-01;Pittsburgh, Pennsylvania;Trans World Airlines;Pittsburgh - Newark;Martin 404;N40403;36;33;3;22;21;1;0;1956
1570;1956-04-02;Seattle, Washington;Northwest Orient Airlines;Seattle - Portland;Boeing 377 Stratocruiser 10-30;N74608;38;32;6;5;4;1;0;1956
1571;1956-04-09;Skilak Lake, Alaska;Cordova Airlines;Anchorage - Seward;Aero Commander  520;B5386N;6;5;1;6;5;1;0;1956
1572;1956-04-18;Parintins, Brazil;Panair do Brasil;Belem - Parintins;Consolidated PBY-5A Catalina;PP-PDB;12;7;5;3;1;2;0;1956
1573;1956-04-30;London, England;Scottish Airlines;Stansted - Luqa - Habbaniya;Avro 685 York C-1;G-AMUL;54;49;5;2;2;0;0;1956
1574;1956-05-15;Kathmandu, Nepal;Indian Airlines;Shimla - Kathmandu;Douglas DC-3;VT-DBA;31;28;3;14;14;0;1;1956
1575;1956-05-15;Orleans, Ontario, Canada;Military - Royal Canadian Air Force;Ottawa - Ottawa;CF-100 Mark 4B;18367;2;0;2;2;0;2;13;1956
1576;1956-05-24;Guatemala City, Guatemala;Aviateca;Guatemala City - La Tinta;Douglas C-47-DL (DC-3);TG-AHA;31;28;3;30;27;3;0;1956
1578;1956-06-20;Asbury Park, New Jersey;Linea Aeropostal Venezolana;New York City - Caracas;Lockheed 1049E-55 Super Constellation;YV-C-AMS;74;64;10;74;64;10;0;1956
1579;1956-06-24;Kano, Nigeria;British Overseas Airways;Lagos - Kano - Tripoli - London;Canadair C-4 Argonaut;G-ALHE;45;38;7;32;29;3;0;1956
1580;1956-06-30;Grand Canyon, Arizona;United Air Lines / Trans World Airlines;Los Angeles - Chicago / Los Angeles - Kansas City;Douglas DC-7 / Lockheed S Constellation;N6902C/N6324C;128;117;11;128;117;11;0;1956
1581;1956-07-09;Near Flat Rock, Michigan;Trans Canada Air Lines;Chicago - Montreal;Vickers Viscount;CF-TGR;35;31;4;1;1;0;0;1956
1582;1956-07-13;Near Brows Mills, New Jersey;Military - U.S. Air Force;McGuire AFB - Harmon AFB;Douglas C-118A;53-3301A;66;56;10;46;38;8;0;1956
1583;1956-07-15;Shannon, Ireland;Swissair;Gander - Shannon;Convair CV-440-11;HB-IMD;4;0;4;4;0;4;0;1956
1584;1956-07-16;Rio Cuarto, Argentina;Aerolineas Argentinas;Buenos Aires - Rio Cuarto;Douglas DC-3;LV-ACD;18;14;4;18;14;4;0;1956
1585;1956-08-08;Thazi, Burma;Union of Burma Airways;Rangoon - Mandalay;Douglas DC-3;XY-ADC;22;18;4;12;9;3;0;1956
1586;1956-08-29;Cold Bay, Alaska;Canadian Pacific Air Lines;Vancouver - Cold Bay - Tokyo - Hong Kong;Douglas DC-6B;CF-CUP;22;14;8;15;11;4;0;1956
1587;1956-09-09;Amman, Jordan;Jordan International Airlines;Amman - Kuwait;Curtiss C-46A-45-CU;JY-ABV;57;53;4;1;1;0;0;1956
1588;1956-09-09;Bartlesville, Oklahoma;Continental Airlines;Tulsa - Bartlesville;Douglas DC-3 / Cessna 170B;N33315 / N8143A;18;14;4;0;0;0;0;1956
1589;1956-10-02;Near Nome, Alaska;Alaska Airlines;Unalakleet and Nome;Stinson AT-19;N 79069;5;4;1;5;4;1;0;1956
1590;1956-10-10;Off Land's End, England;Military - U.S. Navy;RAF Lakenheath - McGuire AFB;Douglas C188-B;1311588;59;50;9;59;50;9;0;1956
1591;1956-10-16;Over the Pacific Ocean;Pan American World Airways;Honolulu - San Francisco;Boeing  377 Stratocruiser;N90943;31;24;7;0;0;0;0;1956
1593;1956-10-28;Over the Mediterranean Sea;Military - Egyptian Air Force;Damascus- Cairo;Curtiss C-46;SU-AAB;16;12;4;16;12;4;0;1956
1594;1956-11-05;Blackbushe, England;Britavia;Tripoli - Blackbushe;Handley Page HP-1 Hermes;G-ALDJ;80;74;6;7;5;2;0;1956
1595;1956-11-07;Hommelfjell, Norway;Braathens;Trondheim - Oslo;de Havilland DH-114 Heron 2B;LN-SUR;12;10;2;2;1;1;0;1956
1596;1956-11-15;Puerto Somoza, Nicaragua;Aerovias Guest;Tocumen - Guatemala City;Douglas C-54A-10-DC;XA-HEG;25;20;5;25;20;5;0;1956
1597;1956-11-17;El Rucio Mountain, Colombia;Empresa Aviacion del Pacifico;Buenaventura - Cali;Douglas DC-3;HK-385;36;33;3;36;33;3;0;1956
1598;1956-11-24;Paris, France;Linee Aeree Italiane;Rome - Paris -  Shannon - New York City;Douglas DC-6B;I-LEAD;35;25;10;34;24;10;8;1956
1599;1956-11-24;Near Eglisau, Switzerland;Ceskoslovenske Aerolinie;Eglisau - Prague;Ilyushin IL-12B;OK-DBP;23;18;5;23;18;5;0;1956
1600;1956-11-27;Caracas, Venezuela;Linea Aeropostal Venezolana;New York - Caracas;Lockheed 749-79-34 Constellation;YV-C-AMA;25;18;7;25;18;7;0;1956
1601;1956-12-08;Caqueta, Colombia;AIDA;Bogota - Medellin - Quibdo;Consolidated PBY-5A Catalina;HK-133;16;11;5;14;10;4;0;1956
1602;1956-12-09;Near Chilliwack, British Columbia, Canada;Trans Canada Air Lines;Vancouver - Calgary - Toronto - Montreal;Canadair DC-4M-2 Northstar;CF-TFD;62;59;3;62;59;3;0;1956
1603;1956-12-12;Dannemois, France;Air France;Training;Vickers 708 Viscount;F-BGNK;5;0;5;5;0;5;0;1956
1604;1956-12-22;Grub, Germany;JAT Yugoslav Airlines;Wien - Munchen;Convair CV-340-58;YU-ADA;30;27;3;3;1;2;0;1956
1605;1956-12-22;Mt. Giner, Italy;Linee Aeree Italiane;Rome - Milan;Douglas DC-3;I-LINC;21;17;4;21;17;4;0;1956
1606;1956-12-31;Dhahran, Saudi Arabia;Military - U.S. Air Force;Charleston - Hamilton - Horta - Lisbon - Tripoli - Dhahran;Lockheed C-121C Super Constellation;54-0165;38;31;7;12;12;0;0;1956
1607;1957-01-06;Owasso, Oklahoma;American Airlines;Joplin - Owasso;Convair CV-240-0;N94247;10;7;3;1;1;0;0;1957
1608;1957-01-11;Near Buenos Aires, Argentina;Lineas Aereas del Estado;Buenos Aires - Mar Del Plata - Mendoza;Vickers 615 Viking 1B;T-11;33;29;4;17;15;2;1;1957
1609;1957-01-23;Ometepe Island, Nicaragua;Lanica;San Carlos - Managua;Douglas DC-3;AN-AEC;16;13;3;16;13;3;0;1957
1610;1957-01-29;Paris, France;Air France;Tunis - Paris;SNCASE SE.2010 Armagnac;F-BAVG;70;60;10;2;1;1;0;1957
1611;1957-01-31;Near Sunland, California;Douglas Aircraft;Santa Monica - Santa Monica;Douglas DC-7B / U.S. Air Force F-89J;N8210H/52-187OA;6;0;6;5;0;5;3;1957
1612;1957-02-01;New York, New York;Northeast Airlines;New York City - Miami;Douglas DC-6A;N34954;101;95;6;21;21;0;0;1957
1613;1957-02-22;Kimpo Air Base, South Korea;Military - U.S. Air Force;Kimpo AB - Tokyo, Japan;Douglas C-124C;51-141A;159;149;10;22;19;3;0;1957
1614;1957-03-02;Blyn, Washington;Alaska Airlines;Fairbanks - Seattle;Douglas C-54B;N90449;5;2;3;5;2;3;0;1957
1616;1957-03-05;Drayton, England;Military -Royal Air Force;Drayton - Multa;Blackburn Beverley C Mark 1;XH117;22;17;5;18;15;3;2;1957
1617;1957-03-09;El Soldado, Colombia;AVIANCA;Condoto - Buenaventura - Cali;Douglas DC-3;HK-155;15;12;3;15;12;3;0;1957
1618;1957-03-14;Manchester, England;British European Airways;Amsterdam - Manchester;Vickers Viscount 701;G-ALWE;20;15;5;20;15;5;2;1957
1619;1957-03-17;Near Cebu, Philippines;Military - Philippine Air Force;Cebu - Manila;Douglas C-47-A-75-DL Skytrain;2100925;25;22;3;24;21;3;0;1957
1620;1957-03-18;Near Sayari, Bolivia;Lloyd Aereo Boliviano;Cochabamba - Oruro;Douglas DC-3;CP-535;19;16;3;19;16;3;0;1957
1621;1957-03-22;Over the North Pacific Ocean;Military - U.S. Air Force;Travis AFB - Tokyo;Boeing C-97C;50-702A;67;57;10;67;57;10;0;1957
1622;1957-04-07;Bage, Brazil;Varig;Bage - Porto Alegra;Curtiss C-46A-45-CU;PP-VCF;40;35;5;40;35;5;0;1957
1623;1957-04-08;Algiers, Algeria;Air France;El Oued - Biskra - Alger - Marseille - Paris;Douglas DC-3;F-BEIK;34;30;4;34;30;4;0;1957
1624;1957-04-10;Anchieta Island, Brazil;REAL;Rio de Janerio - Sao Paulo;Douglas DC-3;PP-ANX;30;26;4;26;23;3;0;1957
1625;1957-04-15;Merida, Mexico;Transportes Aéreos Mexicanos;Medrida - Mexico City;Consolidated B-24J;XA-KUN;3;0;3;3;0;3;1;1957
1626;1957-04-17;Near El Quweira, Jordan;Military -Royal Air Force;Aqaba AFB - Habbaniya, Iraq;Vickers Valetta C-Mk.1;VW832;24;21;3;24;21;3;0;1957
1628;1957-05-01;Blackbushe, Hants, England;Eagle Aviation;Blackbushe - Tripoli;Vickers Viking 1B;G-AJBO;35;30;5;34;29;5;0;1957
1629;1957-05-05;Santoshpur, India;Indian Airlines;Silhcar - Calcutta;Douglas C-47A;VT-AUV;3;0;3;1;0;1;0;1957
1630;1957-05-09;Barajas, Madrid, Spain;Aviaco;Santiago de Compostella - Madrid;Bristol 170 Freighter;EC-ADI;37;32;5;37;32;5;0;1957
